#CHR	bp	cM
HanXRQChr11	81900001	45.15
HanXRQChr11	82000001	45.16
HanXRQChr11	82100001	45.17
HanXRQChr11	82200001	45.18
HanXRQChr11	82300001	45.19
HanXRQChr11	82400001	45.2
HanXRQChr11	82500001	45.21
HanXRQChr11	82600001	45.22
HanXRQChr11	82700001	45.23
HanXRQChr11	82800001	45.24
HanXRQChr11	82900001	45.25
HanXRQChr11	83000001	45.26
HanXRQChr11	83100001	45.27
HanXRQChr11	83200001	45.28
HanXRQChr11	83300001	45.29
HanXRQChr11	83400001	45.3
HanXRQChr11	83500001	45.31
HanXRQChr11	83600001	45.32
HanXRQChr11	83700001	45.33
HanXRQChr11	83800001	45.34
HanXRQChr11	83900001	45.35
HanXRQChr11	84000001	45.3583333333333
HanXRQChr11	84100001	45.3616666666667
HanXRQChr11	84200001	45.37
HanXRQChr11	84300001	45.38
HanXRQChr11	84400001	45.39
HanXRQChr11	84500001	45.4
HanXRQChr11	84600001	45.41
HanXRQChr11	84700001	45.42
HanXRQChr11	84800001	45.43
HanXRQChr11	84900001	45.44
HanXRQChr11	85000001	45.45
HanXRQChr11	85100001	45.46
HanXRQChr11	85200001	45.4683333333333
HanXRQChr11	85300001	45.4716666666667
HanXRQChr11	85400001	45.48
HanXRQChr11	85500001	45.49
HanXRQChr11	85600001	45.5
HanXRQChr11	85700001	45.51
HanXRQChr11	85800001	45.52
HanXRQChr11	85900001	45.53
HanXRQChr11	86000001	45.54
HanXRQChr11	86100001	45.5483333333333
HanXRQChr11	86200001	45.5516666666667
HanXRQChr11	86300001	45.56
HanXRQChr11	86400001	45.57
HanXRQChr11	86500001	45.58
HanXRQChr11	86600001	45.59
HanXRQChr11	86700001	45.6
HanXRQChr11	86800001	45.6083333333333
HanXRQChr11	86900001	45.6116666666667
HanXRQChr11	87000001	45.62
HanXRQChr11	87100001	45.63
HanXRQChr11	87200001	45.64
HanXRQChr11	87300001	45.65
HanXRQChr11	87400001	45.66
HanXRQChr11	87500001	45.6683333333333
HanXRQChr11	87600001	45.6716666666667
HanXRQChr11	87700001	45.68
HanXRQChr11	87800001	45.69
HanXRQChr11	87900001	45.7
HanXRQChr11	88000001	45.71
HanXRQChr11	88100001	45.7183333333333
HanXRQChr11	88200001	45.7216666666667
HanXRQChr11	88300001	45.73
HanXRQChr11	88400001	45.74
HanXRQChr11	88500001	45.75
HanXRQChr11	88600001	45.7583333333333
HanXRQChr11	88700001	45.7616666666667
HanXRQChr11	88800001	45.77
HanXRQChr11	88900001	45.78
HanXRQChr11	89000001	45.79
HanXRQChr11	89100001	45.7983333333333
HanXRQChr11	89200001	45.8016666666667
HanXRQChr11	89300001	45.81
HanXRQChr11	89400001	45.82
HanXRQChr11	89500001	45.8283333333333
HanXRQChr11	89600001	45.8316666666667
HanXRQChr11	89700001	45.84
HanXRQChr11	89800001	45.85
HanXRQChr11	89900001	45.8583333333333
HanXRQChr11	90000001	45.8616666666667
HanXRQChr11	90100001	45.87
HanXRQChr11	90200001	45.88
HanXRQChr11	90300001	45.8883333333333
HanXRQChr11	90400001	45.8916666666667
HanXRQChr11	90500001	45.9
HanXRQChr11	90600001	45.91
HanXRQChr11	90700001	45.9183333333333
HanXRQChr11	90800001	45.9216666666667
HanXRQChr11	90900001	45.93
HanXRQChr11	91000001	45.94
HanXRQChr11	91100001	45.9483333333333
HanXRQChr11	91200001	45.9516666666667
HanXRQChr11	91300001	45.96
HanXRQChr11	91400001	45.9683333333333
HanXRQChr11	91500001	45.9716666666667
HanXRQChr11	91600001	45.98
HanXRQChr11	91700001	45.99
HanXRQChr11	91800001	45.9983333333333
HanXRQChr11	91900001	46.0016666666667
HanXRQChr11	92000001	46.01
HanXRQChr11	92100001	46.0183333333333
HanXRQChr11	92200001	46.0216666666667
HanXRQChr11	92300001	46.03
HanXRQChr11	92400001	46.0383333333333
HanXRQChr11	92500001	46.0416666666667
HanXRQChr11	92600001	46.05
HanXRQChr11	92700001	46.0583333333333
HanXRQChr11	92800001	46.0616666666667
HanXRQChr11	92900001	46.07
HanXRQChr11	93000001	46.0783333333333
HanXRQChr11	93100001	46.0816666666667
HanXRQChr11	93200001	46.0883333333333
HanXRQChr11	93300001	46.0916666666667
HanXRQChr11	93400001	46.1
HanXRQChr11	93500001	46.1083333333333
HanXRQChr11	93600001	46.1116666666667
HanXRQChr11	93700001	46.12
HanXRQChr11	93800001	46.1283333333333
HanXRQChr11	93900001	46.1316666666667
HanXRQChr11	94000001	46.1383333333333
HanXRQChr11	94100001	46.1416666666667
HanXRQChr11	94200001	46.15
HanXRQChr11	94300001	46.1583333333333
HanXRQChr11	94400001	46.1616666666667
HanXRQChr11	94500001	46.1683333333333
HanXRQChr11	94600001	46.1716666666667
HanXRQChr11	94700001	46.18
HanXRQChr11	94800001	46.1883333333333
HanXRQChr11	94900001	46.1916666666667
HanXRQChr11	95000001	46.1983333333333
HanXRQChr11	95100001	46.2016666666667
HanXRQChr11	95200001	46.2083333333333
HanXRQChr11	95300001	46.2116666666667
HanXRQChr11	95400001	46.22
HanXRQChr11	95500001	46.2283333333333
HanXRQChr11	95600001	46.2316666666667
HanXRQChr11	95700001	46.2383333333333
HanXRQChr11	95800001	46.2416666666667
HanXRQChr11	95900001	46.2483333333333
HanXRQChr11	96000001	46.2516666666667
HanXRQChr11	96100001	46.2583333333333
HanXRQChr11	96200001	46.2616666666667
HanXRQChr11	96300001	46.2683333333333
HanXRQChr11	96400001	46.2716666666667
HanXRQChr11	96500001	46.2783333333333
HanXRQChr11	96600001	46.2816666666667
HanXRQChr11	96700001	46.2883333333333
HanXRQChr11	96800001	46.2916666666667
HanXRQChr11	96900001	46.2983333333333
HanXRQChr11	97000001	46.3016666666667
HanXRQChr11	97100001	46.3083333333333
HanXRQChr11	97200001	46.3116666666667
HanXRQChr11	97300001	46.3183333333333
HanXRQChr11	97400001	46.3216666666667
HanXRQChr11	97500001	46.3283333333333
HanXRQChr11	97600001	46.3316666666667
HanXRQChr11	97700001	46.3383333333333
HanXRQChr11	97800001	46.3416666666667
HanXRQChr11	97900001	46.3475
HanXRQChr11	98000001	46.35
HanXRQChr11	98100001	46.3525
HanXRQChr11	98200001	46.3583333333333
HanXRQChr11	98300001	46.3616666666667
HanXRQChr11	98400001	46.3683333333333
HanXRQChr11	98500001	46.3716666666667
HanXRQChr11	98600001	46.3783333333333
HanXRQChr11	98700001	46.3816666666667
HanXRQChr11	98800001	46.3875
HanXRQChr11	98900001	46.39
HanXRQChr11	99000001	46.3925
HanXRQChr11	99100001	46.3983333333333
HanXRQChr11	99200001	46.4016666666667
HanXRQChr11	99300001	46.4083333333333
HanXRQChr11	99400001	46.4116666666667
HanXRQChr11	99500001	46.4183333333333
HanXRQChr11	99600001	46.4216666666667
HanXRQChr11	99700001	46.4275
HanXRQChr11	99800001	46.43
HanXRQChr11	99900001	46.4325
HanXRQChr11	100000001	46.4383333333333
HanXRQChr11	100100001	46.4416666666667
HanXRQChr11	100200001	46.4483333333333
HanXRQChr11	100300001	46.4516666666667
HanXRQChr11	100400001	46.4575
HanXRQChr11	100500001	46.46
HanXRQChr11	100600001	46.4625
HanXRQChr11	100700001	46.4683333333333
HanXRQChr11	100800001	46.4716666666667
HanXRQChr11	100900001	46.4783333333333
HanXRQChr11	101000001	46.4816666666667
HanXRQChr11	101100001	46.4875
HanXRQChr11	101200001	46.49
HanXRQChr11	101300001	46.4925
HanXRQChr11	101400001	46.4983333333333
HanXRQChr11	101500001	46.5016666666667
HanXRQChr11	101600001	46.5083333333333
HanXRQChr11	101700001	46.5116666666667
HanXRQChr11	101800001	46.5175
HanXRQChr11	101900001	46.52
HanXRQChr11	102000001	46.5225
HanXRQChr11	102100001	46.5283333333333
HanXRQChr11	102200001	46.5316666666667
HanXRQChr11	102300001	46.5383333333333
HanXRQChr11	102400001	46.5416666666667
HanXRQChr11	102500001	46.5483333333333
HanXRQChr11	102600001	46.5516666666667
HanXRQChr11	102700001	46.5583333333333
HanXRQChr11	102800001	46.5616666666667
HanXRQChr11	102900001	46.5675
HanXRQChr11	103000001	46.57
HanXRQChr11	103100001	46.5725
HanXRQChr11	103200001	46.5783333333333
HanXRQChr11	103300001	46.5816666666667
HanXRQChr11	103400001	46.5883333333333
HanXRQChr11	103500001	46.5916666666667
HanXRQChr11	103600001	46.5983333333333
HanXRQChr11	103700001	46.6016666666667
HanXRQChr11	103800001	46.6083333333333
HanXRQChr11	103900001	46.6116666666667
HanXRQChr11	104000001	46.6183333333333
HanXRQChr11	104100001	46.6216666666667
HanXRQChr11	104200001	46.6283333333333
HanXRQChr11	104300001	46.6316666666667
HanXRQChr11	104400001	46.6383333333333
HanXRQChr11	104500001	46.6416666666667
HanXRQChr11	104600001	46.6483333333333
HanXRQChr11	104700001	46.6516666666667
HanXRQChr11	104800001	46.66
HanXRQChr11	104900001	46.6683333333333
HanXRQChr11	105000001	46.6716666666667
HanXRQChr11	105100001	46.6783333333333
HanXRQChr11	105200001	46.6816666666667
HanXRQChr11	105300001	46.6883333333333
HanXRQChr11	105400001	46.6916666666667
HanXRQChr11	105500001	46.6983333333333
HanXRQChr11	105600001	46.7016666666667
HanXRQChr11	105700001	46.71
HanXRQChr11	105800001	46.7183333333333
HanXRQChr11	105900001	46.7216666666667
HanXRQChr11	106000001	46.7283333333333
HanXRQChr11	106100001	46.7316666666667
HanXRQChr11	106200001	46.74
HanXRQChr11	106300001	46.7483333333333
HanXRQChr11	106400001	46.7516666666667
HanXRQChr11	106500001	46.76
HanXRQChr11	106600001	46.7683333333333
HanXRQChr11	106700001	46.7716666666667
HanXRQChr11	106800001	46.7783333333333
HanXRQChr11	106900001	46.7816666666667
HanXRQChr11	107000001	46.79
HanXRQChr11	107100001	46.8
HanXRQChr11	107200001	46.8083333333333
HanXRQChr11	107300001	46.8116666666667
HanXRQChr11	107400001	46.82
HanXRQChr11	107500001	46.8283333333333
HanXRQChr11	107600001	46.8316666666667
HanXRQChr11	107700001	46.84
HanXRQChr11	107800001	46.8483333333333
HanXRQChr11	107900001	46.8516666666667
HanXRQChr11	108000001	46.86
HanXRQChr11	108100001	46.87
HanXRQChr11	108200001	46.88
HanXRQChr11	108300001	46.8883333333333
HanXRQChr11	108400001	46.8916666666667
HanXRQChr11	108500001	46.9
HanXRQChr11	108600001	46.91
HanXRQChr11	108700001	46.9183333333333
HanXRQChr11	108800001	46.9216666666667
HanXRQChr11	108900001	46.93
HanXRQChr11	109000001	46.94
HanXRQChr11	109100001	46.95
HanXRQChr11	109200001	46.96
HanXRQChr11	109300001	46.97
HanXRQChr11	109400001	46.9783333333333
HanXRQChr11	109500001	46.9816666666667
HanXRQChr11	109600001	46.99
HanXRQChr11	109700001	47
HanXRQChr11	109800001	47.01
HanXRQChr11	109900001	47.02
HanXRQChr11	110000001	47.03
HanXRQChr11	110100001	47.04
HanXRQChr11	110200001	47.05
HanXRQChr11	110300001	47.06
HanXRQChr11	110400001	47.07
HanXRQChr11	110500001	47.08
HanXRQChr11	110600001	47.09
HanXRQChr11	110700001	47.1
HanXRQChr11	110800001	47.11
HanXRQChr11	110900001	47.12
HanXRQChr11	111000001	47.13
HanXRQChr11	111100001	47.14
HanXRQChr11	111200001	47.15
HanXRQChr11	111300001	47.16
HanXRQChr11	111400001	47.17
HanXRQChr11	111500001	47.18
HanXRQChr11	111600001	47.19
HanXRQChr11	111700001	47.2
HanXRQChr11	111800001	47.22
HanXRQChr11	111900001	47.23
HanXRQChr11	112000001	47.24
HanXRQChr11	112100001	47.25
HanXRQChr11	112200001	47.26
HanXRQChr11	112300001	47.27
HanXRQChr11	112400001	47.29
HanXRQChr11	112500001	47.3
HanXRQChr11	112600001	47.31
HanXRQChr11	112700001	47.32
HanXRQChr11	112800001	47.34
HanXRQChr11	112900001	47.35
HanXRQChr11	113000001	47.36
HanXRQChr11	113100001	47.37
HanXRQChr11	113200001	47.39
HanXRQChr11	113300001	47.4
HanXRQChr11	113400001	47.41
HanXRQChr11	113500001	47.43
HanXRQChr11	113600001	47.44
HanXRQChr11	113700001	47.45
HanXRQChr11	113800001	47.47
HanXRQChr11	113900001	47.48
HanXRQChr11	114000001	47.5
HanXRQChr11	114100001	47.51
HanXRQChr11	114200001	47.53
HanXRQChr11	114300001	47.54
HanXRQChr11	114400001	47.56
HanXRQChr11	114500001	47.57
HanXRQChr11	114600001	47.59
HanXRQChr11	114700001	47.6
HanXRQChr11	114800001	47.62
HanXRQChr11	114900001	47.63
HanXRQChr11	115000001	47.65
HanXRQChr11	115100001	47.66
HanXRQChr11	115200001	47.68
HanXRQChr11	115300001	47.7
HanXRQChr11	115400001	47.71
HanXRQChr11	115500001	47.73
HanXRQChr11	115600001	47.75
HanXRQChr11	115700001	47.76
HanXRQChr11	115800001	47.78
HanXRQChr11	115900001	47.8
HanXRQChr11	116000001	47.81
HanXRQChr11	116100001	47.83
HanXRQChr11	116200001	47.85
HanXRQChr11	116300001	47.87
HanXRQChr11	116400001	47.89
HanXRQChr11	116500001	47.9
HanXRQChr11	116600001	47.92
HanXRQChr11	116700001	47.94
HanXRQChr11	116800001	47.96
HanXRQChr11	116900001	47.98
HanXRQChr11	117000001	48
HanXRQChr11	117100001	48.02
HanXRQChr11	117200001	48.04
HanXRQChr11	117300001	48.06
HanXRQChr11	117400001	48.08
HanXRQChr11	117500001	48.1
HanXRQChr11	117600001	48.12
HanXRQChr11	117700001	48.14
HanXRQChr11	117800001	48.16
HanXRQChr11	117900001	48.18
HanXRQChr11	118000001	48.2
HanXRQChr11	118100001	48.22
HanXRQChr11	118200001	48.24
HanXRQChr11	118300001	48.26
HanXRQChr11	118400001	48.28
HanXRQChr11	118500001	48.31
HanXRQChr11	118600001	48.33
HanXRQChr11	118700001	48.35
HanXRQChr11	118800001	48.37
HanXRQChr11	118900001	48.4
HanXRQChr11	119000001	48.42
HanXRQChr11	119100001	48.44
HanXRQChr11	119200001	48.47
HanXRQChr11	119300001	48.49
HanXRQChr11	119400001	48.51
HanXRQChr11	119500001	48.54
HanXRQChr11	119600001	48.56
HanXRQChr11	119700001	48.59
HanXRQChr11	119800001	48.61
HanXRQChr11	119900001	48.63
HanXRQChr11	120000001	48.66
HanXRQChr11	120100001	48.68
HanXRQChr11	120200001	48.71
HanXRQChr11	120300001	48.74
HanXRQChr11	120400001	48.76
HanXRQChr11	120500001	48.79
HanXRQChr11	120600001	48.81
HanXRQChr11	120700001	48.84
HanXRQChr11	120800001	48.87
HanXRQChr11	120900001	48.89
HanXRQChr11	121000001	48.92
HanXRQChr11	121100001	48.95
HanXRQChr11	121200001	48.98
HanXRQChr11	121300001	49
HanXRQChr11	121400001	49.03
HanXRQChr11	121500001	49.06
HanXRQChr11	121600001	49.09
HanXRQChr11	121700001	49.12
HanXRQChr11	121800001	49.15
HanXRQChr11	121900001	49.18
HanXRQChr11	122000001	49.2
HanXRQChr11	122100001	49.23
HanXRQChr11	122200001	49.26
HanXRQChr11	122300001	49.29
HanXRQChr11	122400001	49.32
HanXRQChr11	122500001	49.35
HanXRQChr11	122600001	49.38
HanXRQChr11	122700001	49.42
HanXRQChr11	122800001	49.45
HanXRQChr11	122900001	49.48
HanXRQChr11	123000001	49.51
HanXRQChr11	123100001	49.54
HanXRQChr11	123200001	49.57
HanXRQChr11	123300001	49.61
HanXRQChr11	123400001	49.64
HanXRQChr11	123500001	49.67
HanXRQChr11	123600001	49.7
HanXRQChr11	123700001	49.74
HanXRQChr11	123800001	49.77
HanXRQChr11	123900001	49.8
HanXRQChr11	124000001	49.84
HanXRQChr11	124100001	49.87
HanXRQChr11	124200001	49.91
HanXRQChr11	124300001	49.94
HanXRQChr11	124400001	49.97
HanXRQChr11	124500001	50.01
HanXRQChr11	124600001	50.04
HanXRQChr11	124700001	50.08
HanXRQChr11	124800001	50.12
HanXRQChr11	124900001	50.15
HanXRQChr11	125000001	50.19
HanXRQChr11	125100001	50.22
HanXRQChr11	125200001	50.26
HanXRQChr11	125300001	50.3
HanXRQChr11	125400001	50.33
HanXRQChr11	125500001	50.37
HanXRQChr11	125600001	50.41
HanXRQChr11	125700001	50.45
HanXRQChr11	125800001	50.48
HanXRQChr11	125900001	50.52
HanXRQChr11	126000001	50.56
HanXRQChr11	126100001	50.6
HanXRQChr11	126200001	50.64
HanXRQChr11	126300001	50.68
HanXRQChr11	126400001	50.72
HanXRQChr11	126500001	50.76
HanXRQChr11	126600001	50.8
HanXRQChr11	126700001	50.84
HanXRQChr11	126800001	50.88
HanXRQChr11	126900001	50.92
HanXRQChr11	127000001	50.96
HanXRQChr11	127100001	51
HanXRQChr11	127200001	51.04
HanXRQChr11	127300001	51.08
HanXRQChr11	127400001	51.12
HanXRQChr11	127500001	51.16
HanXRQChr11	127600001	51.21
HanXRQChr11	127700001	51.25
HanXRQChr11	127800001	51.29
HanXRQChr11	127900001	51.33
HanXRQChr11	128000001	51.38
HanXRQChr11	128100001	51.42
HanXRQChr11	128200001	51.46
HanXRQChr11	128300001	51.51
HanXRQChr11	128400001	51.55
HanXRQChr11	128500001	51.6
HanXRQChr11	128600001	51.64
HanXRQChr11	128700001	51.68
HanXRQChr11	128800001	51.73
HanXRQChr11	128900001	51.77
HanXRQChr11	129000001	51.82
HanXRQChr11	129100001	51.87
HanXRQChr11	129200001	51.91
HanXRQChr11	129300001	51.96
HanXRQChr11	129400001	52
HanXRQChr11	129500001	52.05
HanXRQChr11	129600001	52.1
HanXRQChr11	129700001	52.15
HanXRQChr11	129800001	52.19
HanXRQChr11	129900001	52.24
HanXRQChr11	130000001	52.29
HanXRQChr11	130100001	52.34
HanXRQChr11	130200001	52.39
HanXRQChr11	130300001	52.43
HanXRQChr11	130400001	52.48
HanXRQChr11	130500001	52.53
HanXRQChr11	130600001	52.58
HanXRQChr11	130700001	52.63
HanXRQChr11	130800001	52.68
HanXRQChr11	130900001	52.73
HanXRQChr11	131000001	52.78
HanXRQChr11	131100001	52.83
HanXRQChr11	131200001	52.88
HanXRQChr11	131300001	52.93
HanXRQChr11	131400001	52.99
HanXRQChr11	131500001	53.04
HanXRQChr11	131600001	53.09
HanXRQChr11	131700001	53.14
HanXRQChr11	131800001	53.19
HanXRQChr11	131900001	53.25
HanXRQChr11	132000001	53.3
HanXRQChr11	132100001	53.35
HanXRQChr11	132200001	53.41
HanXRQChr11	132300001	53.46
HanXRQChr11	132400001	53.51
HanXRQChr11	132500001	53.57
HanXRQChr11	132600001	53.62
HanXRQChr11	132700001	53.68
HanXRQChr11	132800001	53.73
HanXRQChr11	132900001	53.79
HanXRQChr11	133000001	53.84
HanXRQChr11	133100001	53.9
HanXRQChr11	133200001	53.95
HanXRQChr11	133300001	54.01
HanXRQChr11	133400001	54.07
HanXRQChr11	133500001	54.12
HanXRQChr11	133600001	54.18
HanXRQChr11	133700001	54.24
HanXRQChr11	133800001	54.29
HanXRQChr11	133900001	54.35
HanXRQChr11	134000001	54.41
HanXRQChr11	134100001	54.47
HanXRQChr11	134200001	54.53
HanXRQChr11	134300001	54.59
HanXRQChr11	134400001	54.64
HanXRQChr11	134500001	54.7
HanXRQChr11	134600001	54.76
HanXRQChr11	134700001	54.82
HanXRQChr11	134800001	54.88
HanXRQChr11	134900001	54.94
HanXRQChr11	135000001	55
HanXRQChr11	135100001	55.06
HanXRQChr11	135200001	55.13
HanXRQChr11	135300001	55.19
HanXRQChr11	135400001	55.25
HanXRQChr11	135500001	55.31
HanXRQChr11	135600001	55.37
HanXRQChr11	135700001	55.44
HanXRQChr11	135800001	55.5
HanXRQChr11	135900001	55.56
HanXRQChr11	136000001	55.62
HanXRQChr11	136100001	55.69
HanXRQChr11	136200001	55.75
HanXRQChr11	136300001	55.82
HanXRQChr11	136400001	55.88
HanXRQChr11	136500001	55.94
HanXRQChr11	136600001	56.01
HanXRQChr11	136700001	56.07
HanXRQChr11	136800001	56.14
HanXRQChr11	136900001	56.2
HanXRQChr11	137000001	56.27
HanXRQChr11	137100001	56.34
HanXRQChr11	137200001	56.4
HanXRQChr11	137300001	56.47
HanXRQChr11	137400001	56.54
HanXRQChr11	137500001	56.6
HanXRQChr11	137600001	56.67
HanXRQChr11	137700001	56.74
HanXRQChr11	137800001	56.81
HanXRQChr11	137900001	56.88
HanXRQChr11	138000001	56.94
HanXRQChr11	138100001	57.01
HanXRQChr11	138200001	57.08
HanXRQChr11	138300001	57.15
HanXRQChr11	138400001	57.22
HanXRQChr11	138500001	57.29
HanXRQChr11	138600001	57.36
HanXRQChr11	138700001	57.43
HanXRQChr11	138800001	57.5
HanXRQChr11	138900001	57.57
HanXRQChr11	139000001	57.64
HanXRQChr11	139100001	57.72
HanXRQChr11	139200001	57.79
HanXRQChr11	139300001	57.86
HanXRQChr11	139400001	57.93
HanXRQChr11	139500001	58
HanXRQChr11	139600001	58.08
HanXRQChr11	139700001	58.15
HanXRQChr11	139800001	58.22
HanXRQChr11	139900001	58.3
HanXRQChr11	140000001	58.37
HanXRQChr11	140100001	58.45
HanXRQChr11	140200001	58.52
HanXRQChr11	140300001	58.6
HanXRQChr11	140400001	58.67
HanXRQChr11	140500001	58.75
HanXRQChr11	140600001	58.82
HanXRQChr11	140700001	58.9
HanXRQChr11	140800001	58.97
HanXRQChr11	140900001	59.05
HanXRQChr11	141000001	59.13
HanXRQChr11	141100001	59.21
HanXRQChr11	141200001	59.28
HanXRQChr11	141300001	59.36
HanXRQChr11	141400001	59.44
HanXRQChr11	141500001	59.52
HanXRQChr11	141600001	59.59
HanXRQChr11	141700001	59.67
HanXRQChr11	141800001	59.75
HanXRQChr11	141900001	59.83
HanXRQChr11	142000001	59.91
HanXRQChr11	142100001	59.99
HanXRQChr11	142200001	60.07
HanXRQChr11	142300001	60.15
HanXRQChr11	142400001	60.23
HanXRQChr11	142500001	60.31
HanXRQChr11	142600001	60.4
HanXRQChr11	142700001	60.48
HanXRQChr11	142800001	60.56
HanXRQChr11	142900001	60.64
HanXRQChr11	143000001	60.72
HanXRQChr11	143100001	60.81
HanXRQChr11	143200001	60.89
HanXRQChr11	143300001	60.97
HanXRQChr11	143400001	61.06
HanXRQChr11	143500001	61.14
HanXRQChr11	143600001	61.22
HanXRQChr11	143700001	61.31
HanXRQChr11	143800001	61.39
HanXRQChr11	143900001	61.48
HanXRQChr11	144000001	61.56
HanXRQChr11	144100001	61.65
HanXRQChr11	144200001	61.74
HanXRQChr11	144300001	61.82
HanXRQChr11	144400001	61.91
HanXRQChr11	144500001	62
HanXRQChr11	144600001	62.08
HanXRQChr11	144700001	62.17
HanXRQChr11	144800001	62.26
HanXRQChr11	144900001	62.35
HanXRQChr11	145000001	62.43
HanXRQChr11	145100001	62.52
HanXRQChr11	145200001	62.61
HanXRQChr11	145300001	62.7
HanXRQChr11	145400001	62.79
HanXRQChr11	145500001	62.88
HanXRQChr11	145600001	62.97
HanXRQChr11	145700001	63.06
HanXRQChr11	145800001	63.15
HanXRQChr11	145900001	63.24
HanXRQChr11	146000001	63.33
HanXRQChr11	146100001	63.42
HanXRQChr11	146200001	63.51
HanXRQChr11	146300001	63.61
HanXRQChr11	146400001	63.7
HanXRQChr11	146500001	63.79
HanXRQChr11	146600001	63.88
HanXRQChr11	146700001	63.97
HanXRQChr11	146800001	64.07
HanXRQChr11	146900001	64.16
HanXRQChr11	147000001	64.25
HanXRQChr11	147100001	64.35
HanXRQChr11	147200001	64.44
HanXRQChr11	147300001	64.53
HanXRQChr11	147400001	64.63
HanXRQChr11	147500001	64.72
HanXRQChr11	147600001	64.82
HanXRQChr11	147700001	64.91
HanXRQChr11	147800001	65.01
HanXRQChr11	147900001	65.1
HanXRQChr11	148000001	65.2
HanXRQChr11	148100001	65.29
HanXRQChr11	148200001	65.39
HanXRQChr11	148300001	65.49
HanXRQChr11	148400001	65.58
HanXRQChr11	148500001	65.68
HanXRQChr11	148600001	65.78
HanXRQChr11	148700001	65.87
HanXRQChr11	148800001	65.97
HanXRQChr11	148900001	66.07
HanXRQChr11	149000001	66.16
HanXRQChr11	149100001	66.26
HanXRQChr11	149200001	66.36
HanXRQChr11	149300001	66.46
HanXRQChr11	149400001	66.56
HanXRQChr11	149500001	66.65
HanXRQChr11	149600001	66.75
HanXRQChr11	149700001	66.85
HanXRQChr11	149800001	66.95
HanXRQChr11	149900001	67.05
HanXRQChr11	150000001	67.15
HanXRQChr11	150100001	67.25
HanXRQChr11	150200001	67.35
HanXRQChr11	150300001	67.45
HanXRQChr11	150400001	67.55
HanXRQChr11	150500001	67.65
HanXRQChr11	150600001	67.75
HanXRQChr11	150700001	67.85
HanXRQChr11	150800001	67.95
HanXRQChr11	150900001	68.05
HanXRQChr11	151000001	68.15
HanXRQChr11	151100001	68.25
HanXRQChr11	151200001	68.35
HanXRQChr11	151300001	68.45
HanXRQChr11	151400001	68.55
HanXRQChr11	151500001	68.65
HanXRQChr11	151600001	68.75
HanXRQChr11	151700001	68.85
HanXRQChr11	151800001	68.96
HanXRQChr11	151900001	69.06
HanXRQChr11	152000001	69.16
HanXRQChr11	152100001	69.26
HanXRQChr11	152200001	69.36
HanXRQChr11	152300001	69.47
HanXRQChr11	152400001	69.57
HanXRQChr11	152500001	69.67
HanXRQChr11	152600001	69.77
HanXRQChr11	152700001	69.87
HanXRQChr11	152800001	69.98
HanXRQChr11	152900001	70.08
HanXRQChr11	153000001	70.18
HanXRQChr11	153100001	70.29
HanXRQChr11	153200001	70.39
HanXRQChr11	153300001	70.49
HanXRQChr11	153400001	70.59
HanXRQChr11	153500001	70.7
HanXRQChr11	153600001	70.8
HanXRQChr11	153700001	70.9
HanXRQChr11	153800001	71.01
HanXRQChr11	153900001	71.11
HanXRQChr11	154000001	71.21
HanXRQChr11	154100001	71.32
HanXRQChr11	154200001	71.42
HanXRQChr11	154300001	71.53
HanXRQChr11	154400001	71.63
HanXRQChr11	154500001	71.73
HanXRQChr11	154600001	71.84
HanXRQChr11	154700001	71.94
HanXRQChr11	154800001	72.04
HanXRQChr11	154900001	72.15
HanXRQChr11	155000001	72.25
HanXRQChr11	155100001	72.36
HanXRQChr11	155200001	72.46
HanXRQChr11	155300001	72.56
HanXRQChr11	155400001	72.67
HanXRQChr11	155500001	72.77
HanXRQChr11	155600001	72.88
HanXRQChr11	155700001	72.98
HanXRQChr11	155800001	73.09
HanXRQChr11	155900001	73.19
HanXRQChr11	156000001	73.29
HanXRQChr11	156100001	73.4
HanXRQChr11	156200001	73.5
HanXRQChr11	156300001	73.61
HanXRQChr11	156400001	73.71
HanXRQChr11	156500001	73.81
HanXRQChr11	156600001	73.92
HanXRQChr11	156700001	74.02
HanXRQChr11	156800001	74.13
HanXRQChr11	156900001	74.23
HanXRQChr11	157000001	74.34
HanXRQChr11	157100001	74.44
HanXRQChr11	157200001	74.54
HanXRQChr11	157300001	74.65
HanXRQChr11	157400001	74.75
HanXRQChr11	157500001	74.86
HanXRQChr11	157600001	74.96
HanXRQChr11	157700001	75.07
HanXRQChr11	157800001	75.17
HanXRQChr11	157900001	75.27
HanXRQChr11	158000001	75.38
HanXRQChr11	158100001	75.48
HanXRQChr11	158200001	75.59
HanXRQChr11	158300001	75.69
HanXRQChr11	158400001	75.79
HanXRQChr11	158500001	75.9
HanXRQChr11	158600001	76
HanXRQChr11	158700001	76.1
